Gene_id	Max_aMAFC	Max_Time	PassMaxtime	On_trans	Off_trans	12B-10G_MaxVal	12B-3D7B_MaxVal	10G-3D7B_MaxVal	12B-10G_MaxTime	12B-3D7B_MaxTime	10G-3D7B_MaxTime	A7-B11_MaxVal	A7-E5_MaxVal	A7-B11_MaxTime	A7-E5_MaxTime	E5-B11_MaxVal	E5-B11_MaxTime	Is_3D7B	Is_tRNA.x	Is_tRNA.y
PF3D7_1427500	0.7214964296163068	Left	FALSE	12B	A7	-0.0936502825101779	0.721496429616307	0.706966282976588	Mid	Left	Left	-0.341741333250564	-0.096072814728935	Left	Sides	-0.335284735471444	Mid	TRUE	FALSE	FALSE
PF3D7_1336300	-0.7213356274401828	Left	FALSE	B11	A7	-0.178478562794896	0.62146677237203	0.523571995735971	Sides	Mid	Mid	-0.721335627440183	-0.391612313888829	Left	Left	-0.425508725122839	Mid	FALSE	FALSE	FALSE
PF3D7_1321600	0.721276629228452	Right	FALSE	10G	E5	-0.590375929481696	0.366988943416438	0.721276629228452	Right	Mid	Right	-0.45686791815751	0.284283019166856	Left	Right	-0.570837553076283	Sides	TRUE	FALSE	FALSE
PF3D7_0721700	-0.7211139663764994	Left	FALSE	B11	E5	0.333516356796659	0.613231305060748	0.329339113860385	Left	Left	Sides	-0.529500998966967	0.511332155431283	Sides	Mid	-0.721113966376499	Left	FALSE	FALSE	FALSE
PF3D7_0523500	-0.7208507352532001	Mid	FALSE	B11	A7	-0.211472986909103	0.45152507431003	0.433894549151956	Right	Left	Mid	-0.7208507352532	-0.325169783068592	Mid	Left	-0.548328301193011	Mid	FALSE	FALSE	FALSE
PF3D7_1147700	-0.7205942141115038	Left	FALSE	B11	10G	0.25724035817883	-0.463353855932674	-0.720594214111504	Left	Left	Left	-0.169188265456669	-0.0265901873384815	Sides	Right	-0.145293292858122	Sides	TRUE	FALSE	FALSE
PF3D7_1420100	0.7198967550485423	Left	FALSE	12B	A7	0.583974160955326	0.719896755048542	0.199613383490237	Left	Left	Right	-0.648191840371581	-0.0817270899173876	Left	Mid	-0.572984496791334	Left	TRUE	FALSE	FALSE
PF3D7_0507300	0.719696571003681	Right	FALSE	E5	B11	-0.14703928902163	-0.2620515119967	-0.230686556842355	Left	Mid	Right	0.479250568200094	-0.280364843325519	Right	Mid	0.719696571003681	Right	FALSE	FALSE	FALSE
PF3D7_0532500	-0.7196214602841629	Left	FALSE	A7	10G	0.534399254490037	-0.239904726019541	-0.719621460284163	Left	Mid	Left	0.681200874887968	-0.0922225807639557	Mid	Right	0.717758676574446	Mid	TRUE	FALSE	FALSE
PF3D7_1369900	0.7195850623269775	Left	FALSE	12B	A7	0.190860961230741	0.719585062326977	0.591144438254192	Right	Left	Left	-0.283241923481098	-0.617889449310295	Left	Left	0.334647525829197	Left	TRUE	TRUE	TRUE
PF3D7_0911500	-0.7190937894060893	Left	FALSE	B11	A7	-0.279015282732081	-0.302103157900503	0.223107492281274	Right	Sides	Mid	-0.719093789406089	-0.5631445592598	Left	Left	-0.181999849673606	Mid	FALSE	FALSE	FALSE
PF3D7_0215900	-0.7190718475009945	Left	FALSE	B11	A7	0.132400882914733	0.246263150308244	0.130301547677696	Right	Sides	Sides	-0.719071847500995	-0.312019724897518	Left	Left	-0.407052122603476	Left	FALSE	FALSE	FALSE
PF3D7_0507400	0.7187108406165283	Mid	FALSE	A7	E5	0.24155314186181	0.416666080612043	0.175112938750233	Left	Left	Left	0.412137338409398	0.718710840616528	Mid	Mid	-0.407839486663519	Left	FALSE	FALSE	FALSE
PF3D7_1308000	-0.7187080839535371	Left	FALSE	B11	10G	0.225854319816398	-0.492853764137139	-0.718708083953537	Left	Left	Left	-0.308856540523304	-0.0633506801126961	Left	Sides	-0.254428585204231	Left	TRUE	FALSE	FALSE
PF3D7_1450900	-0.7186544110256359	Left	FALSE	B11	A7	-0.098925231274985	0.251393265040378	0.181610171785185	Right	Left	Left	-0.718654411025636	-0.471858419027149	Left	Sides	-0.362333596951242	Mid	FALSE	FALSE	FALSE
PF3D7_1031900	-0.7179079764100149	Mid	FALSE	10G	12B	-0.717907976410015	-0.127229136730689	0.614207059044586	Mid	Right	Mid	-0.441190390616251	0.0873103775809321	Left	Left	-0.528500768197183	Left	FALSE	FALSE	FALSE
PF3D7_1030400	0.7174020760322964	Sides	FALSE	10G	E5	0.218427154041741	0.665034127212408	0.717402076032296	Left	Sides	Sides	-0.178794091167431	0.0261541878999812	Sides	Mid	-0.188510410384634	Right	TRUE	FALSE	FALSE
PF3D7_1107600	0.7155481657164445	Left	FALSE	12B	A7	0.126777663303289	0.715548165716445	0.614207869583304	Left	Left	Sides	-0.852623219322679	-0.191825200035123	Left	Mid	-0.688393703274378	Left	TRUE	FALSE	FALSE
PF3D7_1334900	-0.7155212006147742	Left	FALSE	B11	A7	0.370222849789598	0.366459213377333	-0.109323293083681	Mid	Left	Right	-0.715521200614774	-0.570213844575189	Left	Left	-0.276236716764023	Mid	FALSE	FALSE	FALSE
PF3D7_0918000	-0.715182795166324	Left	FALSE	B11	E5	0.30949844580443	-0.1997963252598	-0.472777045026533	Mid	Sides	Left	-0.625018151528633	-0.186132137813963	Left	Right	-0.715182795166324	Left	FALSE	FALSE	FALSE
PF3D7_1117400	-0.7138211991538062	Mid	FALSE	B11	A7	-0.1143939169978	0.181150265540441	0.0940074000415289	Right	Left	Left	-0.713821199153806	-0.232008708614459	Mid	Right	-0.538354065653957	Left	FALSE	FALSE	FALSE
PF3D7_0621100	-0.7135684955754766	Left	FALSE	B11	A7	0.15925313237463	0.288131304796296	0.285788550679043	Right	Mid	Left	-0.713568495575477	-0.0983148737289189	Left	Right	-0.69833624370002	Left	FALSE	FALSE	FALSE
PF3D7_0937400	0.7133564378358958	Left	FALSE	A7	B11	-0.299789522144518	-0.461091897647911	-0.249211928990622	Sides	Left	Left	0.713356437835896	0.449756315500094	Left	Right	0.474509350426126	Left	FALSE	FALSE	FALSE
PF3D7_1018800	-0.7130293538285953	Left	FALSE	B11	A7	-0.249502098656096	0.491881034326489	0.683754885349652	Mid	Left	Left	-0.713029353828595	-0.0655315523165565	Left	Right	-0.712556485988161	Left	FALSE	FALSE	FALSE
PF3D7_1200200	0.7113758164699578	Right	FALSE	10G	A7	-0.164089232628311	0.547286583841647	0.711375816469958	Right	Right	Right	2.78443410110179	-0.321552271549387	Right	Left	3.09702650643003	Sides	TRUE	FALSE	FALSE
PF3D7_API04600	0.7109440833725119	Left	FALSE	10G	NA	NA	NA	0.710944083372512	NA	NA	Left	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
PF3D7_0313000	0.7105106050357618	Left	FALSE	A7	E5	-0.108603637460008	-0.241633901630299	-0.147081236506496	Right	Mid	Mid	0.374038734571789	0.710510605035762	Left	Left	-0.336471870463973	Left	FALSE	FALSE	FALSE
PF3D7_0511400	-0.7097110342927483	Right	FALSE	10G	12B	-0.709711034292748	0.644306055661079	0.678842025050622	Right	Left	Mid	0.11339763791997	-0.108115299003109	Sides	Mid	0.0338470883070698	Sides	FALSE	FALSE	FALSE
PF3D7_1229400	-0.7096954213727973	Left	FALSE	B11	A7	0.0907450213070444	0.264921617945215	0.337080364883326	Right	Left	Left	-0.709695421372797	-0.345124495573744	Left	Mid	-0.58445987853337	Left	FALSE	FALSE	FALSE
PF3D7_1476300	-0.7085546939715156	Mid	FALSE	B11	A7	0.250289468766852	-0.0987335779120267	-0.291931163633713	Mid	Left	Left	-0.708554693971516	-0.425745745293386	Mid	Left	-0.407967736294402	Mid	FALSE	FALSE	FALSE
PF3D7_0501300	0.7074904674583852	Mid	FALSE	A7	E5	-0.285679106437578	0.264696762796992	0.55037586923457	Sides	Sides	Sides	0.6076418014212	0.707490467458385	Right	Mid	-0.314368927238479	Left	FALSE	FALSE	FALSE
PF3D7_1343000	0.7070620549836373	Mid	FALSE	10G	A7	-0.685951457685585	-0.0526438040214081	0.707062054983637	Mid	Sides	Mid	-0.496487686288317	-0.374433998595089	Left	Right	-0.276643822841977	Left	TRUE	FALSE	FALSE
PF3D7_0305900	0.7064471889746853	Left	FALSE	12B	A7	0.127509983459807	0.706447188974685	0.578937205514878	Left	Left	Left	-0.202139070764539	-0.318637775138557	Sides	Sides	0.116498704374018	Sides	TRUE	FALSE	FALSE
PF3D7_0102000	0.7064464209498522	Sides	FALSE	10G	E5	0.210982054639192	0.654311502793215	0.706446420949852	Mid	Sides	Sides	2.1916178769719	2.47907880502186	Mid	Mid	-0.949681406907576	Left	TRUE	FALSE	FALSE
PF3D7_0319800	0.706439547894689	Left	FALSE	12B	E5	0.258951368312645	0.706439547894689	0.447488179582044	Left	Left	Left	-0.307410452349769	0.0696847962211503	Left	Mid	-0.35994573186826	Left	TRUE	FALSE	FALSE
PF3D7_0527800	-0.7063010945462376	Left	FALSE	B11	A7	0.207831321546215	0.292630977611111	-0.187267959646704	Sides	Sides	Mid	-0.706301094546238	-0.692228956994732	Left	Left	0.147062547210484	Mid	FALSE	TRUE	TRUE
PF3D7_1430700	-0.7057359051281528	Left	FALSE	B11	E5	-0.325494544692896	0.267466181656581	0.353261212039026	Mid	Left	Left	-0.631991680473164	0.0737442246549886	Left	Left	-0.705735905128153	Left	FALSE	FALSE	FALSE
PF3D7_1031400	-0.7057215386139318	Left	FALSE	B11	A7	-0.116676151237264	0.216522836392073	0.272676325601625	Mid	Left	Left	-0.705721538613932	-0.241521969724536	Left	Mid	-0.507710710143621	Left	FALSE	FALSE	FALSE
PF3D7_1003700	-0.7045729115277451	Left	FALSE	B11	A7	-0.132703868011459	0.490742040518871	0.623445908530331	Left	Left	Left	-0.704572911527745	-0.123768401608927	Left	Right	-0.657935340953189	Left	FALSE	FALSE	FALSE
PF3D7_1339500	0.7045248992376296	Left	FALSE	10G	A7	-0.549157625185689	0.155367274051941	0.70452489923763	Left	Left	Left	-0.431966605396131	-0.113277958495574	Mid	Right	-0.329662734458707	Mid	TRUE	FALSE	FALSE
PF3D7_0703800	0.7043589891973683	Left	FALSE	12B	E5	-0.371802412775637	0.704358989197368	0.466046608690411	Right	Left	Right	-0.266709240664047	0.187872014833243	Right	Left	-0.26254841945227	Left	TRUE	FALSE	FALSE
PF3D7_0521200	0.7035671348548669	Mid	FALSE	10G	B11	-0.367006092466622	0.345581906843104	0.703567134854867	Mid	Left	Mid	0.157091337322481	-0.109116173060634	Left	Mid	0.256084794217315	Mid	TRUE	FALSE	FALSE
PF3D7_0424700	0.7016164485964301	Mid	FALSE	A7	B11	0.469667413639452	0.269614400096748	-0.231447681265363	Right	Right	Mid	0.70161644859643	0.620231464346779	Mid	Mid	0.203228588617959	Left	FALSE	FALSE	FALSE
PF3D7_0525900	-0.7009672970130817	Right	FALSE	A7	12B	NA	-0.700967297013082	NA	NA	Right	NA	0.448543115220652	0.441410756632253	Right	Mid	-0.4441499384917	Left	TRUE	FALSE	FALSE
PF3D7_1245200	0.700786770880535	Left	FALSE	E5	B11	0.11335319209503	0.110808675782141	0.144026286820022	Left	Right	Right	0.332671662645764	-0.417807384480933	Sides	Left	0.700786770880535	Left	FALSE	FALSE	FALSE
PF3D7_0816500	-0.7007434599203578	Sides	FALSE	B11	E5	NA	NA	NA	NA	NA	NA	-0.559947974920499	0.147577850264848	Left	Sides	-0.700743459920358	Sides	FALSE	FALSE	FALSE
PF3D7_1252200	0.7005906418003378	Sides	FALSE	10G	A7	-0.0451761759440518	0.662422449441182	0.700590641800338	Left	Sides	Sides	-0.464882693249846	-0.280709956479263	Left	Mid	-0.208802952715185	Left	TRUE	FALSE	FALSE
PF3D7_1437500	-0.7002030668720722	Left	FALSE	B11	E5	0.107841467724044	0.30286151550157	0.327083749016956	Mid	Right	Right	-0.386671393156198	0.313531673715874	Left	Left	-0.700203066872072	Left	FALSE	FALSE	FALSE
PF3D7_1127700	0.69904846544722965	Left	FALSE	12B	E5	0.307113413360118	0.69904846544723	0.391935052087111	Left	Left	Left	-0.424650012164831	0.206559818179973	Mid	Left	-0.448024596967238	Left	TRUE	FALSE	FALSE
PF3D7_0311900	0.6989877360715502	Left	FALSE	E5	B11	-0.11651752807937	0.43206011050797	0.356512670322437	Sides	Mid	Mid	0.6863740766055	-0.111412894709364	Left	Sides	0.69898773607155	Left	FALSE	FALSE	FALSE
PF3D7_1423500	0.6983250074130223	Sides	FALSE	10G	B11	-0.693993725075259	0.109767606201808	0.698325007413022	Sides	Left	Sides	0.372115162710764	0.263108563073295	Sides	Sides	0.109006599637469	Sides	TRUE	FALSE	FALSE
PF3D7_0828900	-0.6967104103882138	Left	FALSE	E5	A7	0.109153839133581	0.151142766843652	0.163681245477089	Mid	Left	Sides	-0.629969496342993	-0.696710410388214	Left	Left	0.0667409140452203	Left	FALSE	FALSE	FALSE
PF3D7_0406600	-0.6965707581275852	Left	FALSE	B11	10G	0.128431509539867	-0.568139248587718	-0.696570758127585	Left	Left	Left	-0.251088295946874	-0.162529849825973	Mid	Sides	-0.215484073593268	Mid	TRUE	FALSE	FALSE
PF3D7_1130900	0.6961576797667707	Left	FALSE	12B	10G	0.696157679766771	0.613170663493097	0.176002908323882	Left	Left	Mid	0.133717978838772	0.111157832544126	Sides	Left	0.124392430001578	Right	FALSE	FALSE	FALSE
PF3D7_0714700	-0.6956407001244804	Left	FALSE	E5	A7	0.287534711408919	-0.256664930187422	-0.494900373874645	Sides	Left	Left	-0.375075192500936	-0.69564070012448	Mid	Left	0.422619401022415	Left	FALSE	TRUE	TRUE
PF3D7_1115100	-0.6947673309881623	Left	FALSE	B11	A7	NA	NA	NA	NA	NA	NA	-0.694767330988162	-0.476645389044527	Left	Left	0.256319884392525	Mid	FALSE	FALSE	FALSE
PF3D7_0625200	-0.694597586411178	Left	FALSE	B11	10G	0.125973138143874	-0.568624448267304	-0.694597586411178	Left	Left	Left	-0.183618243996266	-0.0995379809694569	Left	Left	-0.084080263026809	Left	TRUE	FALSE	FALSE
PF3D7_1213400	0.6945462988484149	Right	FALSE	10G	A7	-0.590355758771052	0.15493547313577	0.694546298848415	Right	Mid	Right	-1.05432751434312	0.255815973123418	Right	Left	-0.914552987652236	Right	TRUE	FALSE	FALSE
PF3D7_1351300	0.6941267660871112	Sides	FALSE	10G	E5	-0.10061910988373	0.691667438072963	0.694126766087111	Mid	Sides	Sides	-0.629987264559041	0.520378733030621	Left	Left	-1.15036599758966	Left	TRUE	FALSE	FALSE
PF3D7_0932900	0.6939373500634888	Left	FALSE	10G	A7	-0.0931584023670593	0.600778947696429	0.693937350063489	Left	Left	Left	-0.502536689721781	-0.280819103455063	Left	Mid	-0.425799268839832	Left	TRUE	FALSE	FALSE
PF3D7_0805800	0.6939024773414225	Right	FALSE	10G	A7	-0.230239967773822	0.4636625095676	0.693902477341423	Right	Right	Right	-0.470565971080744	-0.318577896202987	Left	Mid	-0.223357524691504	Sides	TRUE	FALSE	FALSE
PF3D7_0109850	-0.6938027465856922	Left	FALSE	B11	A7	0.109851276024563	0.201059503542296	0.155857590851882	Mid	Right	Right	-0.693802746585692	-0.66105629109222	Left	Left	-0.0407704939483798	Sides	FALSE	FALSE	FALSE
PF3D7_1229300	0.6933670132757788	Left	FALSE	A7	B11	0.333652074016511	-0.332441426539548	-0.66609350055606	Left	Left	Left	0.693367013275779	-0.140652642690827	Left	Right	0.630166249130379	Left	FALSE	FALSE	FALSE
PF3D7_1253100	0.6932723776823165	Right	FALSE	E5	B11	0.135665444372674	-0.46491582111338	-0.509946774402853	Left	Right	Right	0.66207965970533	0.140790070840595	Right	Mid	0.693272377682317	Right	FALSE	FALSE	FALSE
PF3D7_1026100	0.6927295846636519	Left	FALSE	12B	A7	0.111605167755837	0.692729584663652	0.581124416907815	Left	Left	Left	-0.177969492734457	-0.0611759310177392	Right	Mid	-0.173074867665598	Sides	TRUE	FALSE	FALSE
PF3D7_API03200	0.6922823474559779	Sides	FALSE	12B	E5	0.146072301169296	0.692282347455978	0.603736461568837	Right	Sides	Sides	-0.320164144577323	0.316251385749775	Mid	Left	-0.562114712061693	Mid	TRUE	TRUE	TRUE
PF3D7_1347000	-0.6921961690585494	Left	FALSE	B11	A7	-0.205666998124378	0.315937129951178	0.320367514280123	Right	Left	Mid	-0.692196169058549	-0.140512902911725	Left	Left	-0.551683266146825	Left	FALSE	FALSE	FALSE
PF3D7_0412300	0.6919287980675977	Mid	FALSE	A7	B11	0.0663873482549778	0.291464541936228	0.243575371406643	Mid	Right	Right	0.691928798067598	0.10132630517803	Mid	Mid	0.628874411010435	Left	FALSE	FALSE	FALSE
PF3D7_0603900	-0.6917907649966709	Left	FALSE	B11	A7	-0.355138960250541	0.423621006250015	0.643832323493548	Right	Mid	Mid	-0.691790764996671	-0.382557038540194	Left	Left	-0.340221425304231	Mid	FALSE	FALSE	FALSE
PF3D7_1105100	-0.6915520455245263	Right	FALSE	E5	A7	-0.435085795104474	0.229104891665637	0.2345616805186	Mid	Sides	Left	-0.494408762351418	-0.691552045524526	Right	Right	-0.222443317315329	Left	FALSE	FALSE	FALSE
PF3D7_0628000	0.6907273630511479	Sides	FALSE	12B	A7	0.115153024619266	0.690727363051148	0.662296807963644	Left	Sides	Sides	-0.296680875922136	-0.305121819055409	Sides	Sides	0.0890072122206139	Left	TRUE	FALSE	FALSE
PF3D7_1241100	-0.688901230976764	Right	FALSE	B11	A7	-0.382140269722938	0.132459516690467	0.26935385157919	Right	Left	Right	-0.688901230976764	-0.562951833490516	Right	Right	-0.206299667294898	Mid	FALSE	FALSE	FALSE
PF3D7_1253200	0.6887660574266398	Right	FALSE	E5	B11	0.241704902822133	-0.2485118769444	-0.490216779766533	Right	Right	Right	0.635296658127386	-0.158853294932239	Right	Sides	0.68876605742664	Right	FALSE	FALSE	FALSE
PF3D7_1214200	0.6883738345363261	Left	FALSE	10G	E5	-0.305484799607748	0.452833595218556	0.688373834536326	Mid	Left	Left	-0.377914692469391	0.0409382821328732	Left	Mid	-0.401348901581467	Left	TRUE	FALSE	FALSE
PF3D7_1351600	0.688074689364292	Left	FALSE	12B	A7	0.406464855265005	0.688074689364292	0.281609834099287	Left	Left	Left	-0.233912981927704	-0.186009415133873	Left	Left	-0.0675938467015035	Mid	TRUE	FALSE	FALSE
PF3D7_0607300	-0.6877906123066271	Left	FALSE	B11	A7	0.227030987069096	0.469992825798981	0.242961838729884	Left	Left	Left	-0.687790612306627	-0.484941168394536	Left	Left	-0.202849443912091	Left	FALSE	FALSE	FALSE
PF3D7_0705800	-0.6876232360475215	Left	FALSE	B11	A7	NA	NA	NA	NA	NA	NA	-0.687623236047522	-0.172320926711056	Left	Mid	-0.555153040483208	Left	FALSE	FALSE	FALSE
PF3D7_0730900	0.6866538055636794	Mid	FALSE	A7	B11	0.178852531738415	-0.214908817758208	-0.245895093367526	Right	Left	Mid	0.686653805563679	0.0880583934109365	Mid	Right	0.636065206247353	Mid	FALSE	FALSE	FALSE
PF3D7_0324900	-0.6859475349358075	Left	FALSE	10G	12B	-0.685947534935808	0.296754070774563	0.517870761199578	Left	Right	Left	0.364330376734136	0.0735981924632115	Left	Right	0.41423585472159	Left	FALSE	FALSE	FALSE
PF3D7_1436700	0.6857948719374669	Left	FALSE	12B	E5	0.240550069471615	0.685794871937467	0.506982112727696	Sides	Left	Left	-0.151445352487607	0.155486429425167	Mid	Left	-0.268749949829637	Left	TRUE	FALSE	FALSE
PF3D7_0928100	0.6856530339204518	Left	FALSE	10G	B11	-0.283017591271096	0.402635442649356	0.685653033920452	Left	Left	Left	0.120278365571613	0.168001401265469	Sides	Right	-0.16585660193277	Right	TRUE	FALSE	FALSE
PF3D7_1438200	-0.6853410591593804	Left	FALSE	B11	A7	NA	NA	NA	NA	NA	NA	-0.68534105915938	-0.136377417242157	Left	Left	-0.561653512581545	Mid	FALSE	TRUE	TRUE
PF3D7_0408600	0.6853367947471427	Left	FALSE	A7	E5	-0.217238016165222	0.302639939326156	0.3450945066816	Right	Sides	Sides	-0.3265408845893	0.685336794747143	Left	Left	-1.01187767933644	Left	FALSE	FALSE	FALSE
PF3D7_1243900	-0.6851160132289819	Left	FALSE	B11	A7	-0.175114671433567	0.25845275590977	0.135957883484452	Left	Right	Mid	-0.685116013228982	-0.177381174273303	Left	Left	-0.519433824241952	Mid	FALSE	FALSE	FALSE
PF3D7_0200600	0.6836891552019185	Sides	FALSE	12B	A7	0.100068249605044	0.683689155201919	0.583620905596874	Sides	Sides	Sides	-0.46812598850479	-0.546435310208463	Left	Left	-0.216563674548025	Right	TRUE	FALSE	FALSE
PF3D7_1145900	0.6834820981188742	Sides	FALSE	12B	B11	0.291365385595178	0.683482098118874	0.526745314175948	Mid	Sides	Sides	0.578680938746291	0.243152921850435	Mid	Mid	0.407576396996108	Sides	TRUE	FALSE	FALSE
PF3D7_1248600	-0.6819968851112103	Left	FALSE	B11	E5	0.238418055432141	0.418500767831472	0.454071182918294	Right	Left	Left	-0.570276427175553	0.111720457935658	Left	Left	-0.68199688511121	Left	FALSE	FALSE	FALSE
PF3D7_1412200	-0.6819912059412004	Left	FALSE	B11	E5	0.0935462166091482	0.169456349476652	0.154024079035333	Sides	Mid	Mid	-0.535400609789155	0.146590596152045	Left	Left	-0.6819912059412	Left	FALSE	FALSE	FALSE
PF3D7_0423400	-0.6811239527698641	Mid	FALSE	B11	A7	0.31578640851893	0.171712904954578	-0.323800480901905	Mid	Right	Left	-0.681123952769864	0.0449297463309572	Mid	Sides	-0.660577746472192	Mid	FALSE	FALSE	FALSE
PF3D7_0209600	-0.6794824667320876	Left	FALSE	B11	A7	0.2288031570124	0.535298742974713	0.386432156781979	Mid	Left	Left	-0.679482466732088	-0.204610268903104	Left	Sides	-0.543932863845966	Left	FALSE	FALSE	FALSE
PF3D7_1355400	-0.67939954614544	Left	FALSE	E5	A7	-0.612171364998216	-0.159715506421318	0.452455858576899	Left	Left	Left	-0.460320346481719	-0.67939954614544	Left	Left	0.219079199663721	Left	FALSE	TRUE	TRUE
PF3D7_1340600	-0.6792172307530906	Left	FALSE	B11	A7	-0.0828286711817186	-0.1124013586814	-0.053917581769037	Sides	Mid	Mid	-0.679217230753091	-0.0553137920534432	Left	Mid	-0.636323896046127	Left	FALSE	FALSE	FALSE
PF3D7_1403800	0.6787218144136563	Left	FALSE	12B	A7	-0.119364371014304	0.678721814413656	0.632795500253864	Right	Left	Left	-0.547758033425437	-0.224889751447815	Left	Left	-0.333923603068776	Mid	TRUE	FALSE	FALSE
PF3D7_0411500	-0.67856590937717	Sides	FALSE	B11	E5	0.493864448296022	0.536421868440704	0.206158738198059	Sides	Sides	Left	-0.350175598873214	0.328390310503956	Sides	Sides	-0.67856590937717	Sides	FALSE	TRUE	TRUE
PF3D7_0518900	0.6780390905420557	Left	FALSE	12B	B11	0.161676963505556	0.678039090542056	0.561245541347819	Mid	Left	Left	0.10213421689882	-0.207932505830708	Mid	Left	0.300341136253057	Left	TRUE	FALSE	FALSE
PF3D7_1134000	0.6773225313788412	Left	FALSE	E5	B11	0.0716718272276964	-0.206793293763533	-0.203523465586882	Sides	Mid	Right	0.657616239798876	-0.124021235762242	Left	Right	0.677322531378841	Left	FALSE	FALSE	FALSE
PF3D7_0510300	0.6768241312080757	Right	FALSE	12B	B11	-0.4509744964888	0.676824131208076	0.571936872027341	Left	Right	Mid	-0.48990165237506	0.0849815281174278	Left	Right	-0.512919882970052	Left	TRUE	FALSE	FALSE
PF3D7_0700500	0.6764551823195849	Left	FALSE	10G	B11	0.434849085101504	0.32637711043103	0.676455182319585	Right	Sides	Left	0.637649713438055	0.30949193208137	Left	Sides	0.447920919031984	Left	TRUE	FALSE	FALSE
PF3D7_1328200	-0.6763012138894748	Left	FALSE	B11	A7	-0.201359400610541	0.0868601767018815	0.286127539363291	Left	Sides	Left	-0.676301213889475	-0.419660046571823	Left	Left	-0.317146316208654	Sides	FALSE	FALSE	FALSE
PF3D7_1415700	-0.6754872518650231	Left	FALSE	B11	A7	-0.190410217949563	-0.21751909920297	0.233732838571022	Sides	Left	Right	-0.675487251865023	-0.126574563065034	Left	Mid	-0.609515304260738	Left	FALSE	FALSE	FALSE
PF3D7_0409900	-0.6754205376557693	Sides	FALSE	B11	A7	-0.111792529640245	0.626846218119901	0.628547457857548	Sides	Left	Sides	-0.675420537655769	-0.295981077268407	Sides	Sides	-0.379439460387362	Sides	FALSE	FALSE	FALSE
PF3D7_0404600	0.6752185288889062	Left	FALSE	E5	B11	-0.327825890914725	0.178761521282242	0.288814895298537	Right	Left	Mid	0.580151407591621	-0.155450060863302	Mid	Left	0.675218528888906	Left	FALSE	FALSE	FALSE
