MAL7P1.225-A_v7.1_P3/3	NA	drop	NA	NA
PFI1275W_v7.1_P3/4	PF3D7_0926000	keep	NA	protein kinase%2C putative
PF07_0050_v7.1_P2/6	PF3D7_0712400	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
MAL7P1.220_v7.1_P1/1	PF3D7_0832700	keep	NA	Plasmodium exported protein (PHISTa-like)%2C unknown function%2C pseudogene
PFE0885W_v7.1_P3/3	PF3D7_0517700	keep	EIF3B	eukaryotic translation initiation factor 3 subunit B%2C putative
PFL0425C_v7.1_P5/5	PF3D7_1208500	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.55_v7.1_P7/7NU	NA	drop	NA	NA
PF13_0351_v7.1_P1/2	PF3D7_1366700	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0670W_v7.1_P2/2	PF3D7_0913700	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13_TRNA_ARG3_v7.1_P1/1	PF3D7_1370000	keep	NA	tRNA Arginine
PF14_0297_v7.1_P2/3	PF3D7_1431800	keep	E-NTPDase	apyrase%2C putative
MAL13P1.137_v7.1_P10/10	PF3D7_1325400	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0143_v7.1_P6/8	PF3D7_1014600	keep	ADA2	transcriptional coactivator ADA2
MAL13P1.231_v7.1_P1/2	PF3D7_1346100	keep	SEC61	protein transport protein SEC61 subunit alpha
PF10_0291_v7.1_P2/2	PF3D7_1029800	keep	NA	heptatricopeptide repeat and RAP domain-containing protein%2C putative
PF11_0438_v7.1_P1/1	PF3D7_1142600	keep	NA	60S ribosomal protein L35ae%2C putative
PF14_0561_v7.1_P3/3	PF3D7_1458800	keep	NA	DNA-directed RNA polymerase III subunit RPC5%2C putative
MAL13P1.323_v7.1_P3/10	PF3D7_1364400	keep	NA	conserved Plasmodium protein%2C unknown function
PFD0790C_v7.1_P4/5	PF3D7_0416300	keep	MCM9	DNA helicase MCM9%2C putative
PFC0905C_v7.1_P4/9	PF3D7_0320400	keep	Cap380	oocyst capsule protein Cap380
PF12TR003_v7.1_P1/2	PF12TR003	keep	PF12TR003	PF12TR003
MAL13P1.107_v7.1_P2/5	PF3D7_1319900	keep	NA	conserved Plasmodium protein%2C unknown function
PF13_0116_v7.1_P3/4	PF3D7_1320000	keep	GP1	golgi protein 1
PF10_0162_v7.1_P1/3	PF3D7_1016700	keep	NA	Plasmodium exported protein (PHISTc)%2C unknown function
PFF1055C_v7.1_P1/3	PF3D7_0621900	keep	SRP68	signal recognition particle subunit SRP68%2C putative
PF11_0246_v7.1_P1/4	PF3D7_1123500	keep	NA	golgi protein 2
PF14_0515_v7.1_P3/4	PF3D7_1454200	keep	NA	conserved Plasmodium protein%2C unknown function
PFC1030W_v7.1_P1/5	PF3D7_0323100	keep	NA	conserved Plasmodium protein%2C unknown function
PFD0425W_v7.1_P1/3	PF3D7_0408600	keep	SIAP1	sporozoite invasion-associated protein 1
MAL13P1.278_v7.1_P2/12	PF3D7_1356800	keep	ARK3	serine/threonine protein kinase%2C putative
PF11_0223_v7.1_P1/2	PF3D7_1121500	keep	NA	conserved protein%2C unknown function
PFI0180W_v7.1_P1/2	PF3D7_0903700	keep	NA	alpha tubulin 1
PF10_0214_v7.1_P4/5	PF3D7_1022000	keep	NA	RNA-binding protein%2C putative
PFC0125W_v7.1_P3/4	PF3D7_0302600	keep	ABCB4	ABC transporter B family member 4%2C putative
PFC0335C_v7.1_P7/11	PF3D7_0307900	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0402_v7.1_P1/6	PF3D7_1139100	keep	NA	RNA-binding protein%2C putative
PF13_0198_v7.1_P2/9NU	NA	drop	NA	NA
(+)E1A_r60_a135	NA	keep	NA	NA
PF14_0508_v7.1_P1/4	PF3D7_1453500	keep	NNT	NAD(P) transhydrogenase%2C putative
PFA_RASR_7058_v7.1_P1/1	PF3D7_0900300	keep	RIF	rifin
PFI0290C_v7.1_P3/3	PF3D7_0905900	keep	SEC27	coatomer subunit beta%2C putative
PFL1785C_v7.1_P1/2	PF3D7_1236900	keep	NA	conserved Plasmodium protein%2C unknown function
PFF1365C_v7.1_P27/29	PF3D7_0628100	keep	NA	HECT-domain (ubiquitin-transferase)%2C putative
PF13_0072_v7.1_P6/7	PF3D7_1312800	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0079_v7.1_P4/5	PF3D7_1106800	keep	NA	protein kinase%2C putative
(-)3xSLv1	NA	keep	NA	NA
PF14_0700_v7.1_P1/2	PF3D7_1473200	keep	NA	DnaJ protein%2C putative
PF14_0245_v7.1_P2/5	PF3D7_1426600	keep	NA	conserved Plasmodium protein%2C unknown function
PFE0055C_v7.1_P2/2	PF3D7_0501100	keep	HSP40	heat shock protein 40%2C type II
(-)3xSLv1	NA	keep	NA	NA
PF10_0241_v7.1_P2/2	PF3D7_1024700	keep	NA	conserved protein%2C unknown function
PF14_0031_v7.1_P1/4	PF3D7_1403300	keep	NA	tetratricopeptide repeat protein%2C putative
MAL13P1.274_v7.1_P2/2	PF3D7_1355500	keep	PP5	serine/threonine protein phosphatase 5
PF13_0344_v7.1_P2/2	PF3D7_1365400	keep	Uba2	ubiquitin-activating enzyme
PFA0185W_v7.1_P2/2	PF3D7_0103700	keep	PSTK	L-seryl-tRNA(Sec) kinase%2C putative
PFL0325W_v7.1_P1/2	PF3D7_1206500	keep	NA	Tat binding protein 1(TBP-1)-interacting protein%2C putative
MAL13P1.302_v7.1_P2/2	PF3D7_1360700	keep	PIAS	E3 SUMO-protein ligase PIAS%2C putative
PF11_0351_v7.1_P1/2	PF3D7_1134000	keep	HSP70-3	heat shock protein 70
RC6	NA	keep	NA	NA
PFF1040W_v7.1_P1/1	PF3D7_0621500	keep	RPP1	ribonuclease P/MRP protein subunit RPP1%2C putative
PFI1070C_v7.1_P1/1	PF3D7_0921800	keep	RPF1	ribosome production factor 1%2C putative
PF08_0012_v7.1_P5/7	PF3D7_0827800	keep	SET3	SET domain protein%2C putative
PF14_0683_v7.1_P2/4	PF3D7_1471600	keep	NA	conserved Plasmodium protein%2C unknown function
PF07_0068_v7.1_P1/2	PF3D7_0716600	keep	SufS	cysteine desulfurase
PFI0485C_v7.1_P4/4	PF3D7_0910000	keep	SET4	SET domain protein%2C putative
PF10_0311_v7.1_P1/1	PF3D7_1031700	keep	I3	protein phosphatase inhibitor 3
PFC0705C_v7.1_P2/7	PF3D7_0316200	keep	NA	conserved Plasmodium protein%2C unknown function
PF07_0016_v7.1_P5/6	PF3D7_0704300	keep	NA	conserved Plasmodium membrane protein%2C unknown function
MAL8P1.161_v7.1_P1/1	PF3D7_0800800	keep	NA	Plasmodium exported protein (hyp7)%2C unknown function
PF14_0236_v7.1_P1/5	PF3D7_1425600	keep	NA	zinc finger protein%2C putative
PF11_0378_v7.1_P3/4	PF3D7_1136600	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.41_v7.1_P3/4	PF3D7_1308600	keep	NA	conserved Plasmodium protein%2C unknown function
PFI1820W_v7.1_P4/4NU	NA	drop	NA	NA
PFC0860W_v7.1_P2/4	PF3D7_0319400	keep	NA	kinesin-8%2C putative
PF13_0076_v7.1_P1/1	PF3D7_1302000	keep	PTP6	EMP1-trafficking protein
PFL0745C_v7.1_P1/2	PF3D7_1215400	keep	NA	conserved Plasmodium protein%2C unknown function
PFC0890W_v7.1_P1/1	PF3D7_0320100	keep	SEC22	protein transport protein SEC22
PF07_0010_v7.1_P3/6	PF3D7_0703000	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.204_v7.1_P5/5	PF3D7_0706500	keep	NA	conserved Plasmodium protein%2C unknown function
PFL0030C_v7.1_P5/9	PF3D7_1200600	keep	VAR2CSA	erythrocyte membrane protein 1%2C PfEMP1
PFI0275W_v7.1_P4/4	PF3D7_0905600	keep	WDR66	WD repeat-containing protein 66%2C putative
(+)E1A_r60_a107	NA	keep	NA	NA
PFL1980C_v7.1_P2/7	PF3D7_1241200	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0337_v7.1_P3/6	PF3D7_1435600	keep	NA	conserved Plasmodium protein%2C unknown function
PFD0530C_v7.1_P2/3	PF3D7_0410700	keep	RbgA	ribosome biogenesis GTPase A%2C putative
PFD0830W_v7.1_P1/2	PF3D7_0417200	keep	DHFR-TS	bifunctional dihydrofolate reductase-thymidylate synthase
PFA_SNOR_12_v7.1_P1/1	PF3D7_1109800	keep	NA	small nucleolar RNA snoR12
PFD0390C_v7.1_P1/2	PF3D7_0407900	keep	NA	AAA family ATPase%2C putative
PF11_0178_v7.1_P2/6	PF3D7_1117200	keep	NA	conserved Plasmodium protein%2C unknown function
PFE0985W_v7.1_P3/3	PF3D7_0519600	keep	NA	zinc finger protein%2C putative
PF11_0488_v7.1_P5/5	PF3D7_1148000	keep	NA	serine/threonine protein kinase%2C putative
HSDHFR_v7.1_P1/1	HsDHFR	keep	HsDHFR	HsDHFR
PFB0280W_v7.1_P7/8	PF3D7_0206300	keep	AROM	pentafunctional AROM polypeptide%2C putative%2C pseudogene
PF14_0127_v7.1_P1/2	PF3D7_1412800	keep	NMT	glycylpeptide N-tetradecanoyltransferase
PFB0860C_v7.1_P2/2	PF3D7_0218400	keep	DDX47	ATP-dependent RNA helicase DDX47%2C putative
PFL1090W_v7.1_P1/1	PF3D7_1222700	keep	GAP45	glideosome-associated protein 45
PF14_0123_v7.1_P8/10	PF3D7_1412400	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0434_v7.1_P1/1	PF3D7_1142200	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0210C_v7.1_P6/7	PF3D7_0904300	keep	NA	conserved protein%2C unknown function
PFE1120W_v7.1_P14/27	PF3D7_0522400	keep	NA	conserved Plasmodium protein%2C unknown function
MAL8P1.214_v7.1_P1/1NU	NA	drop	NA	NA
PFF0545C_v7.1_P1/1	PF3D7_0611100	keep	SDH3	succinate dehydrogenase subunit 3%2C putative
PF14_0722_v7.1_P12/17	PF3D7_1475400	keep	CRMP4	cysteine repeat modular protein 4
MAL13P1.380_v7.1_P11/22	PF3D7_1343800	keep	NA	conserved Plasmodium protein%2C unknown function
MAL8P1.203_v7.1_P3/5	PF3D7_0805700	keep	FIKK8	serine/threonine protein kinase%2C FIKK family
PF13_0345_v7.1_P2/2	PF3D7_1365500	keep	GCVT	aminomethyltransferase%2C mitochondrial%2C putative
PFI1365W_v7.1_P1/1	PF3D7_0927800	keep	COX5B	cytochrome c oxidase subunit 5B%2C putative
PF14_0019_v7.1_P1/1	PF3D7_1401700	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0645W_v7.1_P1/1	PF3D7_0913200	keep	EF-1beta	elongation factor 1-beta
PFI0305C_v7.1_P1/2	PF3D7_0906200	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0242_v7.1_P3/7	PF3D7_1123100	keep	CDPK7	calcium-dependent protein kinase 7
PFL1535W_v7.1_P1/4	PF3D7_1231900	keep	NA	WD repeat-containing protein%2C putative
(-)3xSLv1	NA	keep	NA	NA
PFL0880C_v7.1_P6/6	PF3D7_1218200	keep	NA	conserved Plasmodium protein%2C unknown function
PFB0375W_v7.1_P3/6	PF3D7_0208300	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0240_v7.1_P1/1	PF3D7_1426000	keep	RPL21	60S ribosomal protein L21
MAL7P1.108_v7.1_P3/7	PF3D7_0720700	keep	NA	phosphoinositide-binding protein%2C putative
PFE1415W_v7.1_P2/2	PF3D7_0528400	keep	DHHC7	palmitoyltransferase DHHC7
PFL0925W_v7.1_P1/9	PF3D7_1219000	keep	FRM2	formin 2
PFL0675C_v7.1_P4/4	PF3D7_1213900	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.196_v7.1_P1/3	PF3D7_1338900	keep	NA	serine/threonine protein kinase%2C putative
PF10_0155_v7.1_P2/2	PF3D7_1015900	keep	ENO	enolase
PFC0880C_v7.1_P1/2	PF3D7_0319800	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0547_v7.1_P4/9	PF3D7_1457400	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.306-A_v7.1_P1/2	PF3D7_1361500	keep	NA	PH domain-containing protein%2C putative
PF11_0146_v7.1_P1/2	PF3D7_1113800	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PF08_0046_v7.1_P2/2	PF3D7_0820400	keep	NA	conserved Plasmodium protein%2C unknown function
PFE0190C_v7.1_P1/2	PF3D7_0503900	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0204_v7.1_P4/4	PF3D7_1421100	keep	NA	conserved Plasmodium protein%2C unknown function
PFL1650W_v7.1_P3/6	PF3D7_1234200	keep	NA	helicase%2C putative%2C pseudogene
PFL0020W_v7.1_P5/9	PF3D7_1200400	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PF14_0736_v7.1_P3/3	PF3D7_1476600	keep	NA	Plasmodium exported protein%2C unknown function
MAL13P1.164_v7.1_P2/2	PF3D7_1330600	keep	NA	elongation factor Tu%2C putative
PF07_0010_v7.1_P2/6	PF3D7_0703000	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0045_v7.1_P1/2	PF3D7_1103500	keep	NA	CPW-WPC family protein
PF13_0100_v7.1_P2/2	PF3D7_1318200	keep	G3PAT	glycerol-3-phosphate 1-O-acyltransferase
PF11_0448_v7.1_P1/3	PF3D7_1143500	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0086W_v7.1_P1/1	PF3D7_0901800	keep	NA	Plasmodium exported protein%2C unknown function
PF11_0330_v7.1_P4/4	PF3D7_1132100	keep	NA	RNA-binding protein%2C putative
PF13_0127_v7.1_P1/2	PF3D7_1322600	keep	NA	conserved Plasmodium protein%2C unknown function
PF08_0141_v7.1_P9/9	PF3D7_0800200	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PFF0030C_v7.1_P1/2NU	NA	drop	NA	NA
PF14_0684_v7.1_P1/2	PF3D7_1471700	keep	NA	conserved Plasmodium protein%2C unknown function
PFC0195W_v7.1_P1/4	PF3D7_0304300	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0543_v7.1_P1/2	PF3D7_1457000	keep	SPP	signal peptide peptidase
MAL13P1.319_v7.1_P2/3	PF3D7_1363700	keep	NA	IGPS-domain-containing protein%2C putative
MAL13P1.311_v7.1_P1/3	PF3D7_1362500	keep	EXO	exonuclease%2C putative
PF11_0234_v7.1_P3/6	PF3D7_1122600	keep	NA	conserved Plasmodium protein%2C unknown function
ETG10_195139	NA	keep	NA	NA
PF14_0501_v7.1_P7/10	PF3D7_1452600	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.23-A_v7.1_P1/2	PF3D7_1304200	keep	MIT2	CorA-like Mg2+ transporter protein%2C putative
PF11_0060_v7.1_P5/5	PF3D7_1104900	keep	NA	calcium/calmodulin-dependent protein kinase%2C putative
PFD0840W_v7.1_P14/19	PF3D7_0417400	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0910W_v7.1_P2/3	PF3D7_0918600	keep	RECQ1	ATP-dependent DNA helicase Q1
PF14_0160_v7.1_P6/7	PF3D7_1416200	keep	MCA3	metacaspase-3%2C putative
MAL7P1.154_v7.1_P1/1	PF3D7_0728400	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0335_v7.1_P5/5	PF3D7_1034500	keep	NA	conserved Plasmodium protein%2C unknown function
PF07_0063_v7.1_P1/1	PF3D7_0715700	keep	NA	conserved protein%2C unknown function
PFI0970C_v7.1_P1/4	PF3D7_0919800	keep	NA	TLD domain-containing protein
MAL13P1.326_v7.1_P1/1	PF3D7_1364900	keep	FC	ferrochelatase
PF13_0295_v7.1_P1/2	PF3D7_1355600	keep	PIP1	PhIL1 interacting protein PIP1
PFI1605W_v7.1_P3/3	PF3D7_0933100	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.84_v7.1_P2/2	PF3D7_0717200	keep	NA	conserved Plasmodium protein%2C unknown function
PFI1445W_v7.1_P1/4	PF3D7_0929400	keep	RhopH2	high molecular weight rhoptry protein 2
PFL1085W_v7.1_P2/7	PF3D7_1222600	keep	AP2-G	AP2 domain transcription factor AP2-G
PF14_0533_v7.1_P2/4	PF3D7_1456000	keep	ApiAP2	AP2 domain transcription factor%2C putative
PFE1445C_v7.1_P2/3	PF3D7_0529000	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0042_v7.1_P1/2	PF3D7_1404500	keep	RRP5	rRNA biogenesis protein RRP5%2C putative
PF10_0079_v7.1_P9/11	PF3D7_1008100	keep	NA	zinc finger protein%2C putative
PF14_0504_v7.1_P3/3	PF3D7_1453000	keep	NA	conserved Plasmodium protein%2C unknown function
PF07_0030_v7.1_P3/3	PF3D7_0708500	keep	NA	heat shock protein 86 family protein
MAL13P1.125_v7.1_P1/2	PF3D7_1322400	keep	NA	conserved Plasmodium protein%2C unknown function
PFE1490C_v7.1_P1/1	PF3D7_0529900	keep	NA	RING zinc finger protein%2C putative
PF14_0261_v7.1_P1/2	PF3D7_1428300	keep	NA	proliferation-associated protein 2g4%2C putative
PFI1380C_v7.1_P1/2	PF3D7_0928100	keep	NA	conserved Plasmodium protein%2C unknown function
MAL8P1.207_v7.1_P4/10NU	PF3D7_0425800	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PFL0860C_v7.1_P1/1	PF3D7_1217800	keep	DPH3	diphthamide biosynthesis protein 3%2C putative
PFB0010W_v7.1_P4/5NU	NA	drop	NA	NA
MAL7P1.19_v7.1_P4/11	PF3D7_0704600	keep	UT	E3 ubiquitin-protein ligase
PFB0560W_v7.1_P5/12	PF3D7_0212500	keep	NA	conserved Plasmodium protein%2C unknown function
MAL8P1.80_v7.1_P3/3	PF3D7_0816300	keep	NA	conserved Plasmodium protein%2C unknown function
PF07_0060_v7.1_P1/1	PF3D7_0715100	keep	MYCBP	C-Myc-binding protein%2C putative
(+)E1A_r60_a104	NA	keep	NA	NA
PF07_0033_v7.1_P1/3	PF3D7_0708800	keep	HSP110c	heat shock protein 110
PFL0350C_v7.1_P2/8	PF3D7_1207000	keep	NA	conserved Plasmodium protein%2C unknown function
mal_mito_1_v6.4_P1/1	mal_mito_1:mRNA	keep	mal_mito_1:mRNA	mal_mito_1:mRNA
PFF1440W_v7.1_P8/19	PF3D7_0629700	keep	SET1	SET domain protein%2C putative
PFL0770W_v7.1_P1/2	PF3D7_1216000	keep	NA	serine--tRNA ligase%2C putative
PFE0070W_v7.1_P1/5	PF3D7_0501400	keep	FIRA	interspersed repeat antigen
PFC1075W_v7.1_P1/1NU	NA	drop	NA	NA
PFF0400W_v7.1_P1/4	PF3D7_0608100	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0680C_v7.1_P1/3	PF3D7_0913900	keep	RRSapi	arginine--tRNA ligase%2C putative
PFL2230C_v7.1_P2/2	PF3D7_1246500	keep	NA	methyltransferase%2C putative
PF14_0675_v7.1_P3/4	PF3D7_1470800	keep	NA	conserved Plasmodium protein%2C unknown function
PFF0445W_v7.1_P14/18	PF3D7_0609000	keep	NA	nucleoporin NUP637%2C putative
PFC0220W_v7.1_P3/5	PF3D7_0304800	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PFD0900W_v7.1_P6/6	PF3D7_0418600	keep	NA	regulator of chromosome condensation%2C putative
PF10_0344_v7.1_P2/4	PF3D7_1035300	keep	GLURP	glutamate-rich protein GLURP
PFE0665C_v7.1_P1/1	PF3D7_0513400	keep	NA	GTP-binding protein%2C putative
PF14_0375_v7.1_P1/1	PF3D7_1439600	keep	NA	cytochrome c oxidase subunit ApiCOX26%2C putative
PFD0615C_v7.1_P5/7	PF3D7_0412400	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PF14_0218_v7.1_P1/2	PF3D7_1422800	keep	ARP4a	actin-related protein%2C putative
PFA_ASR_7496_v7.1_P1/1	PF3D7_0523100	keep	NA	mitochondrial-processing peptidase subunit alpha%2C putative
PF13_0149_v7.1_P1/2	PF3D7_1329300	keep	NA	chromatin assembly factor 1 subunit B%2C putative
(+)eQC-42	NA	keep	NA	NA
PF13_0324_v7.1_P1/3	PF3D7_1361100	keep	SEC24A	protein transport protein Sec24A
PFB0470W_v7.1_P3/4	PF3D7_0210500	keep	NA	conserved Plasmodium protein%2C unknown function
PFI1465W_v7.1_P2/2	PF3D7_0930000	keep	NA	procollagen lysine 5-dioxygenase%2C putative
PFE0040C_v7.1_P3/5	PF3D7_0500800	keep	MESA	mature parasite-infected erythrocyte surface antigen
MAL8P1.104_v7.1_P5/5	PF3D7_0811300	keep	CAF1	CCR4-associated factor 1
PFA0520C_v7.1_P1/2	PF3D7_0110700	keep	NA	chromatin assembly factor 1 protein WD40 domain%2C putative
PFA_ASR_6453_v7.1_P1/1	Pfa_asR_6453	keep	Pfa_asR_6453	Pfa_asR_6453
PFC10_API0049:tRNA_v6.4_P1/1	PF3D7_API00700	keep	NA	tRNA Tyrosine
PFE0655W_v7.1_P1/8	PF3D7_0513200	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.91_v7.1_P5/8	PF3D7_0718100	keep	EST	exported serine/threonine protein kinase
PF13_0082_v7.1_P1/1	PF3D7_1314500	keep	NA	transmembrane emp24 domain-containing protein%2C putative
PFL0405W_v7.1_P11/13	PF3D7_1208100	keep	NA	conserved Plasmodium protein%2C unknown function
PFL1345C_v7.1_P1/4	PF3D7_1227800	keep	ELP3	elongator complex protein 3%2C putative
MAL13P1.149_v7.1_P2/2	PF3D7_1328600	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0503_v7.1_P1/2	PF3D7_1148700	keep	GEXP12	Plasmodium exported protein (PHISTc)%2C unknown function
PFE0520C_v7.1_P2/3	PF3D7_0510500	keep	TopoI	topoisomerase I
PFI1445W_v7.1_P3/4	PF3D7_0929400	keep	RhopH2	high molecular weight rhoptry protein 2
PFA_ASR_7306_v7.1_P1/1	PF3D7_0717800	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0180_v7.1_P2/2	PF3D7_1018700	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0509_v7.1_P2/5	PF3D7_1453600	keep	NA	RAP protein%2C putative
PF07_0079_v7.1_P1/1	PF3D7_0719600	keep	NA	60S ribosomal protein L11a%2C putative
PFF1160W_v7.1_P1/1	PF3D7_0624100	keep	NA	conserved protein%2C unknown function
PFL1890C_v7.1_P2/3	PF3D7_1239000	keep	NA	HD superfamily phosphohydrolase protein%2C putative
PF11_0513_v7.1_P1/3	PF3D7_1149600	keep	NA	DnaJ protein%2C putative
PFF0490W_v7.1_P5/6	PF3D7_0609900	keep	NA	conserved Plasmodium protein%2C unknown function
ETG04_27747	NA	keep	NA	NA
PFL1915W_v7.1_P3/3	PF3D7_1239500	keep	GyrB	DNA gyrase subunit B
MAL13P1.131_v7.1_P2/2	PF3D7_1324100	keep	NA	conserved Plasmodium membrane protein%2C unknown function
MAL13P1.304_v7.1_P1/6	PF3D7_1361200	keep	NA	conserved Plasmodium protein%2C unknown function
PFE0515W_v7.1_P2/2	PF3D7_0510400	keep	NA	PDCD2 domain-containing protein%2C putative
PFC0165W_v7.1_P7/7	PF3D7_0303500	keep	NA	spindle pole body protein%2C putative
MAL7P1.184_v7.1_P1/1	PF3D7_0732300	keep	RIF	rifin
PF11_0228_v7.1_P1/2	PF3D7_1122000	keep	NA	conserved protein%2C unknown function
RC11	NA	keep	NA	NA
PF08_0012_v7.1_P1/7	PF3D7_0827800	keep	SET3	SET domain protein%2C putative
PFI0560C-A_v7.1_P1/1	PF3D7_0911500	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.52_v7.1_P2/4	PF3D7_1310800	keep	NA	tetratricopeptide repeat protein%2C putative
PF10_0173_v7.1_P3/4	PF3D7_1017800	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0845W_v7.1_P1/1	PF3D7_0917300	keep	NA	conserved protein%2C unknown function
PF11_0291_v7.1_P2/6	PF3D7_1128000	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0285_v7.1_P2/2	PF3D7_1029200	keep	NA	WD repeat-containing protein%2C putative
PF08_0141_v7.1_P6/9	PF3D7_0800200	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PFI0365W_v7.1_P1/3	PF3D7_0907600	keep	NA	translation initiation factor SUI1%2C putative
PFL0975W_v7.1_P5/8	PF3D7_1220300	keep	NA	cell cycle associated protein%2C putative
PF14_0060_v7.1_P2/2	PF3D7_1406300	keep	GDPD	glycerophosphodiester phosphodiesterase
PFF0330W_v7.1_P3/5	PF3D7_0606700	keep	NA	coatomer alpha subunit%2C putative
PF11_0226_v7.1_P1/6	PF3D7_1121800	keep	NA	peptidase M16%2C putative
MAL8P1.154_v7.1_P7/14	PF3D7_0801900	keep	LSD2	lysine-specific histone demethylase%2C putative
PFI1205C_v7.1_P2/4	PF3D7_0924500	keep	NA	conserved Plasmodium membrane protein%2C unknown function
MAL8P1.207_v7.1_P7/10NU	PF3D7_0425800	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PFF1280W_v7.1_P3/4	PF3D7_0626400	keep	NA	CRAL/TRIO domain-containing protein%2C putative
PFL1160C_v7.1_P1/1	PF3D7_1224100	keep	NA	conserved protein%2C unknown function
PFL2420W_v7.1_P2/2	PF3D7_1250400	keep	NA	conserved Plasmodium protein%2C unknown function
MAL8P1.139_v7.1_P2/17	PF3D7_0804500	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PF07_0038_v7.1_P1/4	PF3D7_0709400	keep	NA	Cg7 protein
PF02TR002_v7.1_P1/1	PF3D7_0211000	keep	NA	unspecified product
PFD0872W_v7.1_P4/14	PF3D7_0418000	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0121_v7.1_P2/3	PF3D7_1412200	keep	NA	conserved Plasmodium protein%2C unknown function
PFL1045W_v7.1_P2/3	PF3D7_1221700	keep	NA	FbpA domain protein%2C putative
MAL8P1.113_v7.1_P8/17	PF3D7_0809600	keep	NA	peptidase family C50%2C putative
PF14_0761_v7.1_P1/3	PF3D7_1479000	keep	ACS1a	acyl-CoA synthetase
MAL13P1.1_v7.1_P2/7NU	NA	drop	NA	NA
PF14_0602_v7.1_P1/2	PF3D7_1463300	keep	NA	DNA polymerase alpha subunit B%2C putative
PFD0445C_v7.1_P4/8	PF3D7_0409000	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0484_v7.1_P1/2	PF3D7_1147600	keep	NA	conserved Plasmodium protein%2C unknown function
PFL1595W_v7.1_P1/1	PF3D7_1233100	keep	NA	conserved protein%2C unknown function
PFD0780W_v7.1_P3/3	PF3D7_0416100	keep	GATA	glutamyl-tRNA(Gln) amidotransferase subunit A
PFF1370W_v7.1_P2/9	PF3D7_0628200	keep	PK4	eukaryotic translation initiation factor 2-alpha kinase
PFC1030W_v7.1_P2/5	PF3D7_0323100	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0250_v7.1_P17/17	PF3D7_1025500	keep	NA	conserved Plasmodium protein%2C unknown function
PFA0175W_v7.1_P6/6	PF3D7_0103500	keep	NA	conserved Plasmodium protein%2C unknown function
PFC0210C_v7.1_P1/2	PF3D7_0304600	keep	CSP	circumsporozoite (CS) protein
PF13_0293_v7.1_P2/2	PF3D7_1355300	keep	SET6	histone-lysine N-methyltransferase%2C putative
PFL0500W_v7.1_P1/1	PF3D7_1210000	keep	RPL1	50S ribosomal protein L1%2C apicoplast%2C putative
PF11_0212_v7.1_P2/3	PF3D7_1120500	keep	NA	tRNA nucleotidyltransferase%2C putative
PF14_0648_v7.1_P5/6	PF3D7_1468000	keep	NA	conserved Plasmodium protein%2C unknown function
